state_name,year,total_geographical_area_sqkm,total_forest_area_sqkm,forest_cover_percentage,very_dense_forest_sqkm,moderate_dense_forest_sqkm,open_forest_sqkm,tree_cover_sqkm,total_green_cover_sqkm,forest_category,required_forest_increase_sqkm,air_quality_index,carbon_emission_tons,industrial_index,pollution_level,industry_category,population,estimated_o2_released_tons,estimated_co2_absorbed_tons,population_category,environmental_risk_score,region_category,o2_co2_balance,forest_area_ratio,population_density
West Bengal,2013,199837,34387,17.20752413,3505,22863,8019,705,35092,Low Forest,5158.05,200,273753,48,Poor,Moderate Industrial,73380660,270695,135347.5,Very High Population,30.89,Medium,135347.5,0.172075241,367.2025701
West Bengal,2014,199837,54139,27.09157964,8209,22718,23212,5806,59945,Moderate Forest,10827.8,203,330094,35,Very Poor,Low Industrial,37300352,148885,74442.5,High Population,90.46,Medium,74442.5,0.270915796,186.6538829
West Bengal,2015,199837,25857,12.93904532,2370,17193,6294,2745,28602,Low Forest,5171.4,240,266283,83,Very Poor,Highly Industrial,104924090,179450,89725,Very High Population,81.48,High,89725,0.129390453,525.0483644
West Bengal,2016,199837,29777,14.90064402,3624,20397,5756,986,30763,Low Forest,4466.55,159,388282,38,Poor,Low Industrial,115134814,186685,93342.5,Very High Population,23.67,Medium,93342.5,0.14900644,576.1436271
West Bengal,2017,199837,35890,17.9596371,9691,14759,11440,2128,38018,Low Forest,5383.5,190,352943,81,Poor,Highly Industrial,90802794,219535,109767.5,Very High Population,51.77,Low,109767.5,0.179596371,454.3842932
West Bengal,2018,199837,37337,18.68372724,7310,19338,10689,940,38277,Low Forest,5600.55,196,468401,91,Poor,Highly Industrial,32558225,276315,138157.5,High Population,84.12,Medium,138157.5,0.186837272,162.923908
West Bengal,2019,199837,43907,21.9714067,11700,10156,22051,3378,47285,Moderate Forest,1317.21,67,574384,80,Moderate,Highly Industrial,61597558,208025,104012.5,Very High Population,91.34,Low,104012.5,0.219714067,308.2390048
West Bengal,2020,199837,55263,27.65403804,6601,19629,29033,5451,60714,Moderate Forest,11052.6,241,491396,69,Very Poor,Moderate Industrial,66363631,128430,64215,Very High Population,66.34,High,64215,0.27654038,332.0888074
West Bengal,2021,199837,41605,20.81946787,3371,20313,17921,2933,44538,Moderate Forest,1248.15,62,107465,45,Moderate,Moderate Industrial,2475528,235425,117712.5,Medium/Low Population,73.69,Medium,117712.5,0.208194679,12.387736
Delhi,1974,97177,35282,36.30694506,6117,19783,9382,2550,37832,Moderate Forest,1058.46,56,84875,64,Moderate,Moderate Industrial,118473936,176410,88205,Very High Population,42.72,Medium,88205,0.363069451,1219.156138
Delhi,1975,97177,50589,52.05861469,8032,20629,21928,3014,53603,High Forest,10117.8,236,304421,85,Very Poor,Highly Industrial,32920188,252945,126472.5,Very High Population,8.47,High,126472.5,0.520586147,338.7652222
Delhi,1976,97177,40252,41.42132398,6105,21641,12506,3968,44220,High Forest,3220.16,112,140010,57,Poor,Moderate Industrial,62711955,201260,100630,Very High Population,80.56,High,100630,0.41421324,645.3374255
Delhi,1977,97177,54538,56.12233347,11391,24999,18148,4454,58992,High Forest,10907.6,210,65391,41,Very Poor,Moderate Industrial,34647505,272690,136345,High Population,64.4,High,136345,0.561223335,356.5401793
Delhi,1978,97177,32687,33.63656009,5560,11527,15600,4105,36792,Moderate Forest,4903.05,160,139406,44,Poor,Moderate Industrial,77656390,163435,81717.5,Very High Population,18.09,High,81717.5,0.336365601,799.1231464
Delhi,1979,97177,20934,21.54213446,8180,5487,7267,3490,24424,Moderate Forest,3140.1,179,162436,78,Poor,Highly Industrial,115242644,104670,52335,Very High Population,20.93,Medium,52335,0.215421345,1185.904525
Delhi,1980,97177,53259,54.80617842,2429,22421,28409,3084,56343,High Forest,4260.72,137,242024,47,Poor,Moderate Industrial,98103414,266295,133147.5,Very High Population,13.97,Low,133147.5,0.548061784,1009.533264
Delhi,1981,97177,26641,27.41492328,7262,8168,11211,1000,27641,Moderate Forest,3996.15,183,225611,45,Poor,Moderate Industrial,46676249,133205,66602.5,High Population,32.17,Medium,66602.5,0.274149233,480.3219795
Delhi,1982,97177,32610,33.55732323,10916,14240,7454,5550,38160,Moderate Forest,4891.5,170,215971,40,Poor,Moderate Industrial,2454164,163050,81525,Medium/Low Population,40.44,Medium,81525,0.335573232,25.2545767
Delhi,1983,97177,41001,42.19208249,8429,11566,21006,1298,42299,High Forest,6150.15,186,118174,47,Poor,Moderate Industrial,105681815,197655,98827.5,Very High Population,5.06,High,98827.5,0.421920825,1087.518806
Delhi,1984,97177,39531,40.67937887,2536,19517,17478,5987,45518,High Forest,1185.93,76,542014,83,Moderate,Highly Industrial,18397972,125900,62950,Medium/Low Population,79.33,Low,62950,0.406793789,189.3243463
Delhi,1985,97177,25180,25.91148111,9895,6933,8352,3020,28200,Moderate Forest,755.4,75,435191,90,Moderate,Highly Industrial,72078672,141570,70785,Very High Population,47.92,Medium,70785,0.259114811,741.7256347
Delhi,1986,97177,28314,29.13652407,9803,12588,5923,2098,30412,Moderate Forest,849.42,63,324940,88,Moderate,Highly Industrial,26827277,185405,92702.5,High Population,93.64,Medium,92702.5,0.291365241,276.0661165
Delhi,1987,97177,37081,38.15820616,2278,20449,14354,4207,41288,Moderate Forest,2966.48,110,312625,75,Poor,Highly Industrial,105461892,205800,102900,Very High Population,6.52,Low,102900,0.381582062,1085.255688
Delhi,1988,97177,41160,42.35570145,9938,23131,8091,5224,46384,High Forest,3292.8,134,126563,51,Poor,Moderate Industrial,65462494,218665,109332.5,Very High Population,65.05,High,109332.5,0.423557015,673.6418494
Delhi,1989,97177,43733,45.00344732,1672,15143,26918,3992,47725,High Forest,3498.64,113,419354,55,Poor,Moderate Industrial,119074701,265480,132740,Very High Population,87.54,Medium,132740,0.450034473,1225.338311
Delhi,1990,97177,53096,54.63844325,9906,19491,23699,1644,54740,High Forest,1592.88,92,238506,50,Moderate,Moderate Industrial,79051290,97655,48827.5,Very High Population,15.22,High,48827.5,0.546384433,813.477366
Delhi,1991,97177,19531,20.09837719,6089,7973,5469,1571,21102,Moderate Forest,2929.65,197,98679,92,Poor,Highly Industrial,94043847,157545,78772.5,Very High Population,58.31,Medium,78772.5,0.200983772,967.7582864
Delhi,1992,97177,31509,32.42433909,1857,8810,20842,1516,33025,Moderate Forest,4726.35,193,322625,53,Poor,Moderate Industrial,95177146,238745,119372.5,Very High Population,71.41,Low,119372.5,0.324243391,979.4205007
Delhi,1993,97177,47749,49.13611245,6015,24146,17588,769,48518,High Forest,1432.47,97,275852,33,Moderate,Low Industrial,72274028,107955,53977.5,Very High Population,79.92,High,53977.5,0.491361125,743.7359457
Delhi,1994,97177,21591,22.21822036,5673,5623,10295,4956,26547,Moderate Forest,4318.2,203,190364,43,Very Poor,Moderate Industrial,37479524,254390,127195,High Population,35.65,High,127195,0.222182204,385.6830732
Delhi,1995,97177,50878,52.35601017,10133,12912,27833,5859,56737,High Forest,10175.6,210,361584,92,Very Poor,Highly Industrial,12734216,113070,56535,Medium/Low Population,92.61,High,56535,0.523560102,131.0414604
Delhi,1996,97177,22614,23.2709386,4417,7768,10429,3873,26487,Moderate Forest,678.42,58,242460,92,Moderate,Highly Industrial,33508368,184365,92182.5,High Population,70.29,High,92182.5,0.232709386,344.817889
Delhi,1997,97177,36873,37.94416374,6263,22814,7796,5516,42389,Moderate Forest,1106.19,99,224785,63,Moderate,Moderate Industrial,38749245,213170,106585,High Population,99.45,High,106585,0.379441637,398.7491382
Delhi,1998,97177,42634,43.87252128,4193,18655,19786,2742,45376,High Forest,6395.1,199,161321,87,Poor,Highly Industrial,78595139,251705,125852.5,Very High Population,24.69,High,125852.5,0.438725213,808.7833438
Delhi,1999,97177,50341,51.80341027,6734,17473,26134,1576,51917,High Forest,7551.15,153,588391,41,Poor,Moderate Industrial,99340313,240330,120165,Very High Population,53.34,Low,120165,0.518034103,1022.261574
Delhi,2000,97177,48066,49.46232133,1250,18477,28339,4360,52426,High Forest,1441.98,52,359762,76,Moderate,Highly Industrial,86714536,141185,70592.5,Very High Population,57.11,Medium,70592.5,0.494623213,892.3360054
Delhi,2001,97177,28237,29.05728722,7584,13844,6809,2565,30802,Moderate Forest,5647.4,250,448007,59,Very Poor,Moderate Industrial,2608075,221410,110705,Medium/Low Population,93,High,110705,0.290572872,26.83839797
Delhi,2002,97177,44282,45.56839581,5162,24724,14396,1973,46255,High Forest,1328.46,76,165561,77,Moderate,Highly Industrial,69835855,280940,140470,Very High Population,85.78,Low,140470,0.455683958,718.6459244
Delhi,2003,97177,56188,57.82026611,9177,19237,27774,2061,58249,High Forest,8428.2,155,498944,43,Poor,Moderate Industrial,109782178,154195,88205,Very High Population,75.52,Low,65990,0.578202661,1129.713595
Delhi,2004,97177,30839,31.73487554,3962,18981,7896,4404,35243,Moderate Forest,4625.85,166,53812,62,Poor,Moderate Industrial,76965783,132210,66105,Very High Population,73.94,Medium,66105,0.317348755,792.0164545
Delhi,2005,97177,26442,27.21014232,9623,6563,10256,3396,29838,Moderate Forest,5288.4,229,131379,41,Very Poor,Moderate Industrial,77779056,246070,123035,Very High Population,52.09,Medium,123035,0.272101423,800.385441
Delhi,2006,97177,49214,50.64367083,2596,24163,22455,4191,53405,High Forest,7382.1,200,155352,89,Poor,Highly Industrial,100914304,194605,97302.5,Very High Population,84.32,Low,97302.5,0.506436708,1038.45873
Delhi,2007,97177,38921,40.05165831,5374,17206,16341,5429,44350,High Forest,7784.2,208,67398,58,Very Poor,Moderate Industrial,28464619,216495,108247.5,High Population,15.94,Medium,108247.5,0.400516583,292.9151857
Delhi,2008,97177,43299,44.55683958,2191,14289,26819,5685,48984,High Forest,6494.85,152,413139,48,Poor,Moderate Industrial,88965778,193275,96637.5,Very High Population,21.52,High,96637.5,0.445568396,915.5024131
Delhi,2009,97177,38655,39.77793099,5002,19558,14095,1416,40071,Moderate Forest,3092.4,145,599334,92,Poor,Highly Industrial,100367075,156320,78160,Very High Population,69.01,High,78160,0.39777931,1032.827469
Delhi,2010,97177,31264,32.17222182,1678,14222,15364,5406,36670,Moderate Forest,937.92,76,479419,31,Moderate,Low Industrial,96690397,147800,73900,Very High Population,66.3,Low,73900,0.321722218,994.9926114
Delhi,2011,97177,29560,30.41872048,6707,17015,5838,2187,31747,Moderate Forest,4434,175,344620,61,Poor,Moderate Industrial,100298151,176410,120980,Very High Population,75.56,Low,55430,0.304187205,1032.118207
Delhi,2012,97177,48392,49.79779166,1233,18278,28881,2515,50907,High Forest,3871.36,113,345755,41,Poor,Moderate Industrial,56871565,163730,81865,Very High Population,25.78,Low,81865,0.497977917,585.2368873
Delhi,2013,97177,32746,33.69727405,4703,8209,19834,3774,36520,Moderate Forest,982.38,66,458439,58,Moderate,Moderate Industrial,17554490,201320,100660,Medium/Low Population,15.29,Low,100660,0.33697274,180.6444941
Delhi,2014,97177,40264,41.43367258,7263,22994,10007,1666,41930,High Forest,8052.8,218,379412,46,Very Poor,Moderate Industrial,41024277,136030,68015,High Population,43.16,High,68015,0.414336726,422.1603569
Delhi,2015,97177,27206,27.99633658,2094,19237,5875,683,27889,Moderate Forest,816.18,75,488041,86,Moderate,Highly Industrial,1948951,187435,93717.5,Medium/Low Population,56.74,Low,93717.5,0.279963366,20.0556819
Delhi,2016,97177,37487,38.57600049,1307,10657,25523,5492,42979,Moderate Forest,7497.4,245,68028,54,Very Poor,Moderate Industrial,102031534,157595,78797.5,Very High Population,80.89,Low,78797.5,0.385760005,1049.955586
Delhi,2017,97177,31519,32.43462959,3727,18809,8983,2328,33847,Moderate Forest,945.57,55,512872,70,Moderate,Moderate Industrial,90125737,100860,50430,Very High Population,19.86,Low,50430,0.324346296,927.4389722
Delhi,2018,97177,20172,20.75799829,7859,6134,6179,1837,22009,Moderate Forest,605.16,92,214221,92,Moderate,Highly Industrial,2103766,101225,50612.5,Medium/Low Population,66.99,Medium,50612.5,0.207579983,21.64880579
Delhi,2019,97177,20245,20.83311895,3646,11016,5583,1013,21258,Moderate Forest,4049,208,183813,46,Very Poor,Moderate Industrial,72458298,161705,80852.5,Very High Population,21.89,Low,80852.5,0.208331189,745.6321763
Delhi,2020,97177,32341,33.28050876,1996,24447,5898,4002,36343,Moderate Forest,6468.2,249,78378,32,Very Poor,Low Industrial,31579923,170580,85290,High Population,66.38,Medium,85290,0.332805088,324.9732241
Delhi,2021,97177,34116,35.10707266,6492,5105,22519,651,34767,Moderate Forest,1023.48,50,405666,91,Good,Highly Industrial,47710085,205735,102867.5,High Population,5.82,Medium,102867.5,0.351070727,490.9606697
Delhi,2022,97177,41147,42.3423238,11054,9874,20219,3206,44353,High Forest,8229.4,201,161806,56,Very Poor,Moderate Industrial,112704483,184495,92247.5,Very High Population,61.58,Medium,92247.5,0.423423238,1159.785577
Jammu & Kashmir,1974,62532,39832,63.69858632,2537,9893,27402,4760,44592,Very High Forest,1194.96,55,235695,76,Moderate,Highly Industrial,67937039,199160,99580,Very High Population,79.85,Low,99580,0.636985863,1086.436369
Jammu & Kashmir,1975,62532,50096,80.11258236,9130,16917,24049,2037,52133,Very High Forest,1502.88,57,456258,89,Moderate,Highly Industrial,51748351,250480,125240,Very High Population,7.96,Medium,125240,0.801125824,827.5499104
Jammu & Kashmir,1976,62532,26913,43.03876415,1757,19652,5504,2978,29891,High Forest,2153.04,134,367086,52,Poor,Moderate Industrial,58972263,134565,67282.5,Very High Population,73.97,High,67282.5,0.430387642,943.0733544
Jammu & Kashmir,1977,62532,35867,57.35783279,9799,13034,13034,2004,37871,High Forest,1076.01,68,133484,91,Moderate,Highly Industrial,81680059,179335,89667.5,Very High Population,57.34,High,89667.5,0.573578328,1306.212163
Jammu & Kashmir,1978,62532,36187,57.86957078,4105,7616,24466,5546,41733,High Forest,1085.61,61,511751,46,Moderate,Moderate Industrial,119514033,180935,90467.5,Very High Population,46.57,Medium,90467.5,0.578695708,1911.24597
Jammu & Kashmir,1979,62532,34033,54.42493443,9139,12657,12237,3365,37398,High Forest,6806.6,241,330108,79,Very Poor,Highly Industrial,64683601,170165,85082.5,Very High Population,97.5,Medium,85082.5,0.544249344,1034.407999
Jammu & Kashmir,1980,62532,44949,71.88159662,7463,9961,27525,4175,49124,Very High Forest,6742.35,170,264378,64,Poor,Moderate Industrial,51812434,224745,112372.5,Very High Population,33.64,High,112372.5,0.718815966,828.5747137
Jammu & Kashmir,1981,62532,57197,91.4683682,11312,21327,24558,1264,58461,Very High Forest,1715.91,64,473242,49,Moderate,Moderate Industrial,45930515,285985,142992.5,High Population,15.52,Medium,142992.5,0.914683682,734.5121698
Jammu & Kashmir,1982,62532,37080,59.29763961,7291,23878,5911,5668,42748,High Forest,2966.4,112,141781,93,Poor,Highly Industrial,107319856,185400,92700,Very High Population,15.86,Medium,92700,0.592976396,1716.238982
Jammu & Kashmir,1983,62532,36272,58.00550118,4704,21836,9732,2354,38626,High Forest,2901.76,133,410775,36,Poor,Low Industrial,10788124,181360,90680,Medium/Low Population,65.45,High,90680,0.580055012,172.5216529
Jammu & Kashmir,1984,62532,37988,60.74969616,11622,6331,20035,730,38718,Very High Forest,1139.64,87,128484,84,Moderate,Highly Industrial,12556664,189940,94970,Medium/Low Population,13.92,Medium,94970,0.607496962,200.8038124
Jammu & Kashmir,1985,62532,43788,70.02494723,7826,15201,20761,1829,45617,Very High Forest,6568.2,200,546055,95,Poor,Highly Industrial,109948226,218940,109470,Very High Population,74.82,Low,109470,0.700249472,1758.271381
Jammu & Kashmir,1986,62532,46897,74.99680164,7322,19868,19707,3209,50106,Very High Forest,7034.55,174,54197,41,Poor,Moderate Industrial,41439926,234485,117242.5,High Population,74.6,High,117242.5,0.749968016,662.6995138
Jammu & Kashmir,1987,62532,51317,82.06518263,8823,18069,24425,3738,55055,Very High Forest,1539.51,51,287274,39,Moderate,Low Industrial,17488097,256585,128292.5,Medium/Low Population,32.45,High,128292.5,0.820651826,279.6663628
Jammu & Kashmir,1988,62532,15462,24.72654001,2438,6631,6393,1190,16652,Moderate Forest,1236.96,129,268712,93,Poor,Highly Industrial,8601283,77310,38655,Medium/Low Population,89.6,Low,38655,0.2472654,137.5501023
Jammu & Kashmir,1989,62532,43769,69.99456278,11464,22613,9692,1796,45565,Very High Forest,8753.8,238,389310,81,Very Poor,Highly Industrial,101021987,218845,109422.5,Very High Population,60.49,High,109422.5,0.699945628,1615.524643
Jammu & Kashmir,1990,62532,23612,37.75986695,5483,5599,12530,2221,25833,Moderate Forest,4722.4,241,149548,87,Very Poor,Highly Industrial,7799215,118060,59030,Medium/Low Population,1.12,Low,59030,0.377598669,124.7235815
Jammu & Kashmir,1991,62532,39647,63.4027378,8004,20030,11613,5074,44721,Very High Forest,5947.05,154,488234,73,Poor,Moderate Industrial,14866523,198235,99117.5,Medium/Low Population,29.35,High,99117.5,0.634027378,237.7426438
Jammu & Kashmir,1992,62532,38169,61.03914796,5987,18672,13510,1203,39372,Very High Forest,7633.8,226,131610,52,Very Poor,Moderate Industrial,60811200,190845,95422.5,Very High Population,58.06,High,95422.5,0.61039148,972.4812896
Jammu & Kashmir,1993,62532,30462,48.7142583,5776,14728,9958,1852,32314,High Forest,4569.3,163,457914,35,Poor,Low Industrial,41378791,152310,76155,High Population,58.59,Medium,76155,0.487142583,661.7218544
Jammu & Kashmir,1994,62532,52657,84.20808546,6219,20315,26123,1347,54004,Very High Forest,1579.71,68,456380,62,Moderate,Moderate Industrial,115315436,226910,113455,Very High Population,14.67,Low,113455,0.842080855,1844.102795
Jammu & Kashmir,1995,62532,45382,72.57404209,1935,15487,27960,2607,47989,Very High Forest,1361.46,89,572709,49,Moderate,Moderate Industrial,57951395,176410,93455,Very High Population,29.69,Low,82955,0.725740421,926.7478251
Jammu & Kashmir,1996,62532,37382,59.78059234,7289,9494,20599,4319,41701,High Forest,7476.4,229,240751,71,Very Poor,Moderate Industrial,91155771,231220,115610,Very High Population,55,Low,115610,0.597805923,1457.74597
Jammu & Kashmir,1997,62532,46244,73.9525363,9810,18420,18014,894,47138,Very High Forest,3699.52,140,499239,42,Poor,Moderate Industrial,83696283,240930,120465,Very High Population,88.73,High,120465,0.739525363,1338.455239
Jammu & Kashmir,1998,62532,48186,77.05814623,9392,16485,22309,4813,52999,Very High Forest,9637.2,228,367763,60,Very Poor,Moderate Industrial,89287782,172815,86407.5,Very High Population,79.2,Medium,86407.5,0.770581462,1427.873441
Jammu & Kashmir,1999,62532,34563,55.27250048,10797,8552,15214,2421,36984,High Forest,2765.04,124,314905,32,Poor,Low Industrial,79337793,152435,76217.5,Very High Population,60.65,Low,76217.5,0.552725005,1268.755085
